YEAR,ORI,AGENCY NAME,POPULATION,NUMBER OF MONTHS REPROTED,TOTAL COMMERCIAL SEX ACTS,TOTAL COMMERCIAL SEX ACTS CLEARED,TOTAL COMMERCIAL SEX ACTS JUVENILE CLEARED,TOTAL INVOLUNTARY SERVITUDE,TOTAL INVOLUNTARY SERVITUDE CLEARED,TOTAL INVOLUNTARY SERVITUDE JUVENILE CLEARED
2016,FL01402,"DOC, OIG: DESOTO COUNTY",0,1,0,0,0,0,0,0
2016,FL01450,DAB&T: DESOTO COUNTY,0,1,0,0,0,0,0,0
2016,FL01480,FGC: DESOTO COUNTY,0,1,0,0,0,0,0,0
2016,FL01490,HP: DESOTO COUNTY,0,1,0,0,0,0,0,0
2016,FL01500,DIXIE,"14,260",1,0,0,0,0,0,0
2016,FL01501,CROSS CITY,"1,692",1,0,0,0,0,0,0
2016,FL01503,"DOC, OIG: DIXIE COUNTY",0,1,0,0,0,0,0,0
2016,FL01550,DAB&T: DIXIE COUNTY,0,1,0,0,0,0,0,0
2016,FL01580,FGC: DIXIE COUNTY,0,1,0,0,0,0,0,0
2016,FL01590,HP: DIXIE COUNTY,0,1,0,0,0,0,0,0
2016,FL01601,ATLANTIC BEACH,"12,955",1,0,0,0,0,0,0
2016,FL01602,JACKSONVILLE,"856,021",1,0,0,0,0,0,0
2016,FL01603,JACKSONVILLE BEACH,"21,935",1,0,0,0,0,0,0
2016,FL01604,NEPTUNE BEACH,"7,145",1,0,0,0,0,0,0
2016,FL01605,"DLE:DUVAL CO, JACKSONVIL",0,1,0,0,0,0,0,0
2016,FL01606,UNIVERSITY OF NORTH FLOR,0,1,0,0,0,0,0,0
2016,FL01607,JACKSONVILLE AVIATION AU,0,1,0,0,0,0,0,0
2016,FL01611,DUVAL COUNTY SCHOOLS,0,1,0,0,0,0,0,0
2016,FL01629,"DOC, OIG: DUVAL COUNTY",0,1,0,0,0,0,0,0
2016,FL01650,DAB&T: DUVAL COUNTY,0,1,0,0,0,0,0,0
2016,FL01670,DEPT OF INS: DUVAL CNTY,0,1,0,0,0,0,0,0
2016,FL01680,FGC: DUVAL COUNTY,0,1,0,0,0,0,0,0
2016,FL01690,HP: DUVAL COUNTY,0,1,0,0,0,0,0,0
2016,FL01700,ESCAMBIA,"257,372",1,0,0,0,0,0,0
2016,FL01701,PENSACOLA,"52,873",1,0,0,0,0,0,0
2016,FL01703,"DLE:ESCAMBIA CO, PENSACO",0,1,2,2,0,0,0,0
2016,FL01704,UNIVERSITY OF WEST FLORI,0,1,0,0,0,0,0,0
2016,FL01710,"DOC, OIG: ESCAMBIA CNTY",0,1,0,0,0,0,0,0
2016,FL01750,DAB&T: ESCAMBIA COUNTY,0,1,0,0,0,0,0,0
2016,FL01770,DEPT OF INS: ESCAMBIA CO,0,1,0,0,0,0,0,0
2016,FL01780,FGC: ESCAMBIA COUNTY,0,1,0,0,0,0,0,0
2016,FL01790,HP: ESCAMBIA COUNTY,0,1,0,0,0,0,0,0
2016,FL01791,PENSACOLA STATE COLLEGE,0,1,0,0,0,0,0,0
2016,FL01800,FLAGLER,"94,372",1,0,0,0,0,0,0
2016,FL01801,BUNNELL,"2,755",1,0,0,0,0,0,0
2016,FL01802,FLAGLER BEACH,"4,694",1,0,0,0,0,0,0
2016,FL01805,"DOC, OIG: FLAGLER COUNTY",0,1,0,0,0,0,0,0
2016,FL01850,DAB&T: FLAGLER COUNTY,0,1,0,0,0,0,0,0
2016,FL01880,FGC: FLAGLER COUNTY,0,1,0,0,0,0,0,0
2016,FL01890,HP: FLAGLER COUNTY,0,1,0,0,0,0,0,0
2016,FL01900,FRANKLIN,"6,646",1,0,0,0,0,0,0
2016,FL01901,APALACHICOLA,"2,266",1,0,0,0,0,0,0
2016,FL01902,CARRABELLE,"2,796",1,0,0,0,0,0,0
2016,FL01904,"DOC, OIG: FRANKLIN CNTY",0,1,0,0,0,0,0,0
2016,FL01950,DAB&T: FRANKLIN COUNTY,0,1,0,0,0,0,0,0
2016,FL01980,FGC: FRANKLIN COUNTY,0,1,0,0,0,0,0,0
2016,FL01990,HP: FRANKLIN COUNTY,0,1,0,0,0,0,0,0
2016,FL02000,GADSDEN,"28,188",1,0,0,0,0,0,0
2016,FL02001,QUINCY,"7,911",1,0,0,0,0,0,0
2016,FL02002,CHATTAHOOCHEE,"3,048",1,0,0,0,0,0,0
2016,FL02003,HAVANA,"1,696",1,0,0,0,0,0,0
2016,FL02004,GRETNA,"1,393",1,0,0,0,0,0,0
2016,FL02005,MIDWAY,"3,311",1,0,0,0,0,0,0
2016,FL02006,GREENSBORO,616,1,0,0,0,0,0,0
2016,FL02008,"DOC, OIG: GADSDEN COUNTY",0,1,0,0,0,0,0,0
2016,FL02050,DAB&T: GADSDEN COUNTY,0,1,0,0,0,0,0,0
2016,FL02080,FGC: GADSDEN COUNTY,0,1,0,0,0,0,0,0
2016,FL02090,HP: GADSDEN COUNTY,0,1,0,0,0,0,0,0
2016,FL02100,GILCHRIST,"15,036",1,0,0,0,0,0,0
2016,FL02102,TRENTON,"2,017",1,0,0,0,0,0,0
2016,FL02107,"DOC, OIG: GILCHRIST CNTY",0,1,0,0,0,0,0,0
2016,FL02150,DAB&T: GILCHRIST COUNTY,0,1,0,0,0,0,0,0
2016,FL02180,FGC: GILCHRIST COUNTY,0,1,0,0,0,0,0,0
2016,FL02190,HP: GILCHRIST COUNTY,0,1,0,0,0,0,0,0
2016,FL02200,GLADES,"13,555",1,0,0,0,0,0,0
2016,FL02202,"DOC, OIG: GLADES COUNTY",0,1,0,0,0,0,0,0
2016,FL02250,DAB&T: GLADES COUNTY,0,1,0,0,0,0,0,0
2016,FL02280,FGC: GLADES COUNTY,0,1,0,0,0,0,0,0
2016,FL02290,HP: GLADES COUNTY,0,1,0,0,0,0,0,0
2016,FL02300,GULF,"12,527",1,0,0,0,0,0,0
2016,FL02301,PORT ST. JOE,"3,433",1,0,0,0,0,0,0
2016,FL02303,"DOC, OIG: GULF COUNTY",0,1,0,0,0,0,0,0
2016,FL02350,DAB&T: GULF COUNTY,0,1,0,0,0,0,0,0
2016,FL02380,FGC: GULF COUNTY,0,1,0,0,0,0,0,0
2016,FL02390,HP: GULF COUNTY,0,1,0,0,0,0,0,0
2016,FL02400,HAMILTON,"8,588",1,0,0,0,0,0,0
2016,FL02401,JASPER,"4,163",1,0,0,0,0,0,0
2016,FL02402,JENNINGS,867,1,0,0,0,0,0,0
2016,FL02403,WHITE SPRINGS,772,1,0,0,0,0,0,0
2016,FL02413,"DOC, OIG: HAMILTON CNTY",0,1,0,0,0,0,0,0
2016,FL02450,DAB&T: HAMILTON COUNTY,0,1,0,0,0,0,0,0
2016,FL02480,FGC: HAMILTON COUNTY,0,1,0,0,0,0,0,0
2016,FL02490,HP: HAMILTON COUNTY,0,1,0,0,0,0,0,0
2016,FL02500,HARDEE,"19,945",1,0,0,0,0,0,0
2016,FL02501,BOWLING GREEN,"2,910",1,0,0,0,0,0,0
2016,FL02502,WAUCHULA,"4,948",1,0,0,0,0,0,0
2016,FL02504,"DOC,OIG: HARDEE COUNTY",0,1,0,0,0,0,0,0
2016,FL02550,DAB&T: HARDEE COUNTY,0,1,0,0,0,0,0,0
2016,FL02580,FGC: HARDEE COUNTY,0,1,0,0,0,0,0,0
2016,FL02590,HP: HARDEE COUNTY,0,1,0,0,0,0,0,0
2016,FL02600,HENDRY,"30,249",1,0,0,0,0,0,0
2016,FL02601,CLEWISTON,"7,141",1,0,0,0,0,0,0
2016,FL02605,"DOC, OIG: HENDRY COUNTY",0,1,0,0,0,0,0,0
2016,FL02650,DAB&T: HENDRY COUNTY,0,1,0,0,0,0,0,0
2016,FL02680,FGC: HENDRY COUNTY,0,1,0,0,0,0,0,0
2016,FL02690,HP: HENDRY COUNTY,0,1,0,0,0,0,0,0
2016,FL02700,HERNANDO,"168,492",1,0,0,0,0,0,0
2016,FL02701,BROOKSVILLE,"7,708",1,0,0,0,0,0,0
2016,FL02705,"DOC, OIG: HERNANDO CNTY",0,1,0,0,0,0,0,0
2016,FL02750,DAB&T: HERNANDO COUNTY,0,1,0,0,0,0,0,0
2016,FL02780,FGC: HERNANDO COUNTY,0,1,0,0,0,0,0,0
2016,FL02790,HP: HERNANDO COUNTY,0,1,0,0,0,0,0,0
2016,FL02800,HIGHLANDS,"76,855",1,0,0,0,0,0,0
2016,FL02801,AVON PARK,"8,829",1,0,0,0,0,0,0
2016,FL02802,LAKE PLACID,"2,126",1,0,0,0,0,0,0
2016,FL02803,SEBRING,"10,312",1,0,0,0,0,0,0
2016,FL02806,"DOC, OIG: HIGHLANDS CNTY",0,1,0,0,0,0,0,0
2016,FL02850,DAB&T: HIGHLANDS COUNTY,0,1,0,0,0,0,0,0
2016,FL02880,FGC: HIGHLANDS COUNTY,0,1,0,0,0,0,0,0
2016,FL02890,HP: HIGHLANDS COUNTY,0,1,0,0,0,0,0,0
2016,FL02900,HILLSBOROUGH,"898,030",1,2,2,0,0,0,0
2016,FL02901,PLANT CITY,"36,425",1,0,0,0,0,0,0
2016,FL02902,TAMPA,"357,124",1,4,4,0,0,0,0
2016,FL02903,TEMPLE TERRACE,"25,335",1,0,0,0,0,0,0
2016,FL02905,"DLE:HILLSBOROUGH, TAMPA",0,1,0,0,0,0,0,0
2016,FL02906,TAMPA INTERNATIONAL AIRP,0,1,0,0,0,0,0,0
2016,FL02907,UNIV OF S FL: TAMPA,0,1,0,0,0,0,0,0
2016,FL02918,"DOC, OIG: HILLSBOROUGH C",0,1,0,0,0,0,0,0
2016,FL02950,DAB&T: HILLSBOROUGH CNTY,0,1,0,0,0,0,0,0
2016,FL02970,DEPT OF INS:HILLSBOROUGH,0,1,0,0,0,0,0,0
2016,FL02980,FGC: HILLSBOROUGH COUNTY,0,1,0,0,0,0,0,0
2016,FL02990,HP: HILLSBOROUGH COUNTY,0,1,0,0,0,0,0,0
2016,FL03000,HOLMES,"17,072",1,0,0,0,0,0,0
2016,FL03001,BONIFAY,"2,766",1,0,0,0,0,0,0
2016,FL03002,"DOC, OIG: HOLMES COUNTY",0,1,0,0,0,0,0,0
2016,FL03050,DAB&T: HOLMES COUNTY,0,1,0,0,0,0,0,0
2016,FL03080,FGC: HOLMES COUNTY,0,1,0,0,0,0,0,0
2016,FL03090,HP: HOLMES COUNTY,0,1,0,0,0,0,0,0
2016,FL03100,INDIAN RIVER,"95,906",1,0,0,0,0,0,0
2016,FL03101,FELLSMERE,"5,370",1,0,0,0,0,0,0
2016,FL03102,SEBASTIAN,"22,889",1,0,0,0,0,0,0
2016,FL03103,VERO BEACH,"15,876",1,0,0,0,0,0,0
2016,FL03104,INDIAN RIVER SHORES,"4,050",1,0,0,0,0,0,0
2016,FL03106,"DOC, OIG: INDIAN RIVER C",0,1,0,0,0,0,0,0
2016,FL03150,DAB&T: INDIAN RIVER CNTY,0,1,0,0,0,0,0,0
2016,FL03180,FGC: INDIAN RIVER COUNTY,0,1,0,0,0,0,0,0
2016,FL03190,HP: INDIAN RIVER COUNTY,0,1,0,0,0,0,0,0
2016,FL03200,JACKSON,"34,397",1,0,0,0,0,0,0
2016,FL03201,MARIANNA,"9,842",1,0,0,0,0,0,0
2016,FL03202,COTTONDALE,901,1,0,0,0,0,0,0
2016,FL03203,GRACEVILLE,"2,226",1,0,0,0,0,0,0
2016,FL03205,SNEADS,"1,776",1,0,0,0,0,0,0
2016,FL03208,"DOC, OIG: JACKSON COUNTY",0,1,0,0,0,0,0,0
2016,FL03250,DAB&T: JACKSON COUNTY,0,1,0,0,0,0,0,0
2016,FL03280,FGC: JACKSON COUNTY,0,1,0,0,0,0,0,0
2016,FL03290,HP: JACKSON COUNTY,0,1,0,0,0,0,0,0
2016,FL03300,JEFFERSON,"11,756",1,0,0,0,0,0,0
2016,FL03301,MONTICELLO,"2,417",1,0,0,0,0,0,0
2016,FL03302,"DOC, OIG: JEFFERSON CNTY",0,1,0,0,0,0,0,0
2016,FL03350,DAB&T: JEFFERSON COUNTY,0,1,0,0,0,0,0,0
2016,FL03380,FGC: JEFFERSON COUNTY,0,1,0,0,0,0,0,0
2016,FL03390,HP: JEFFERSON COUNTY,0,1,0,0,0,0,0,0
2016,FL03400,LAFAYETTE,"8,927",1,0,0,0,0,0,0
2016,FL03403,"DOC, OIG: LAFAYETTE CNTY",0,1,0,0,0,0,0,0
2016,FL03450,DAB&T: LAFAYETTE COUNTY,0,1,0,0,0,0,0,0
2016,FL03480,FGC: LAFAYETTE COUNTY,0,1,0,0,0,0,0,0
2016,FL03490,HP: LAFAYETTE COUNTY,0,1,0,0,0,0,0,0
2016,FL03500,LAKE,"163,843",1,0,0,0,0,0,0
2016,FL03501,EUSTIS,"19,370",1,0,0,0,0,0,0
2016,FL03502,LEESBURG,"21,315",1,0,0,0,0,0,0
2016,FL03503,CLERMONT,"30,337",1,0,0,0,0,0,0
2016,FL03504,FRUITLAND PARK,"4,289",1,0,0,0,0,0,0
2016,FL03505,GROVELAND,"9,965",1,0,0,0,0,0,0
2016,FL03506,HOWEY-IN-THE-HILLS,"1,148",1,0,0,0,0,0,0
2016,FL03507,MASCOTTE,"5,284",1,0,0,0,0,0,0
2016,FL03508,MINNEOLA,"10,183",1,0,0,0,0,0,0
2016,FL03510,MOUNT DORA,"13,067",1,0,0,0,0,0,0
2016,FL03511,TAVARES,"14,518",1,0,0,0,0,0,0
2016,FL03512,UMATILLA,"3,630",1,0,0,0,0,0,0
2016,FL03513,LADY LAKE,"14,323",1,0,0,0,0,0,0
2016,FL03514,ASTATULA,"1,844",1,0,0,0,0,0,0
2016,FL03517,"DOC, OIG: LAKE COUNTY",0,1,0,0,0,0,0,0
2016,FL03540,DEP DLE: LAKE COUNTY,0,1,0,0,0,0,0,0
2016,FL03550,DAB&T: LAKE COUNTY,0,1,0,0,0,0,0,0
2016,FL03580,FGC: LAKE COUNTY,0,1,0,0,0,0,0,0
2016,FL03590,HP: LAKE COUNTY,0,1,0,0,0,0,0,0
2016,FL03600,LEE,"431,615",1,4,1,0,0,0,0
2016,FL03601,FORT MYERS,"69,718",1,1,0,0,0,0,0
2016,FL03602,CAPE CORAL,"168,712",1,0,0,0,0,0,0
2016,FL03603,SANIBEL,"7,023",1,0,0,0,0,0,0
2016,FL03604,LEE COUNTY PORT AUTHORIT,0,1,0,0,0,0,0,0
2016,FL03605,"DLE:LEE CO, FORT MYERS",0,1,0,0,0,0,0,0
2016,FL03607,FL GULF COAST UNIVERSITY,0,1,0,0,0,0,0,0
2016,FL03613,EDISON STATE COLLEGE,0,1,0,0,0,0,0,0
2016,FL03614,"DOC, OIG: LEE COUNTY",0,1,0,0,0,0,0,0
2016,FL03650,DAB&T: LEE COUNTY,0,1,0,0,0,0,0,0
2016,FL03670,DEPT OF INS: LEE COUNTY,0,1,0,0,0,0,0,0
2016,FL03680,FGC: LEE COUNTY,0,1,0,0,0,0,0,0
2016,FL03690,HP: LEE COUNTY,0,1,0,0,0,0,0,0
2016,FL03700,LEON,"98,012",1,0,0,0,0,0,0
2016,FL03702,FLA DIVISION OF BEVERAGE,0,1,0,0,0,0,0,0
2016,FL03703,TALLAHASSEE,"187,573",1,0,0,0,1,0,0
2016,FL03704,"DLE:LEON CO, TALLAHASSEE",0,1,0,0,0,0,0,0
2016,FL03705,DEP DLE: LEON COUNTY,0,1,0,0,0,0,0,0
2016,FL03706,FL ST UNIV: TALLAHASSEE,0,1,0,0,0,0,0,0
2016,FL03707,FLORIDA A&M UNIVERSITY,0,1,0,0,0,0,0,0
2016,FL03708,FGC: LEON COUNTY,0,1,0,0,0,0,0,0
2016,FL03709,CAPITOL POLICE,0,1,0,0,0,0,0,0
2016,FL03717,ST TREASURER'S OFF DIV I,0,1,0,0,0,0,0,0
2016,FL03722,TALLAHASSEE COMM COLLEGE,0,1,0,0,0,0,0,0
2016,FL03729,"DOC, OIG: LEON COUNTY",0,1,0,0,0,0,0,0
2016,FL03750,DAB&T: LEON COUNTY,0,1,0,0,0,0,0,0
2016,FL03790,HP: LEON COUNTY,0,1,0,0,0,0,0,0
2016,FL03791,LEON CO FHP HQ TALLAHASS,0,1,0,0,0,0,0,0
2016,FL03800,LEVY,"32,755",1,0,0,0,0,0,0
2016,FL03801,CEDAR KEY,701,1,0,0,0,0,0,0
2016,FL03802,CHIEFLAND,"2,215",1,0,0,0,0,0,0
2016,FL03803,INGLIS,"1,301",1,0,0,0,0,0,0
2016,FL03804,WILLISTON,"2,724",1,0,0,0,0,0,0
2016,FL03806,"DOC, OIG: LEVY COUNTY",0,1,0,0,0,0,0,0
2016,FL03850,DAB&T: LEVY COUNTY,0,1,0,0,0,0,0,0
2016,FL03880,FGC: LEVY COUNTY,0,1,0,0,0,0,0,0
2016,FL03890,HP: LEVY COUNTY,0,1,0,0,0,0,0,0
2016,FL03900,LIBERTY,"8,418",1,0,0,0,0,0,0
2016,FL03901,"DOC, OIG; LIBERTY COUNTY",0,1,0,0,0,0,0,0
2016,FL03950,DAB&T: LIBERTY COUNTY,0,1,0,0,0,0,0,0
2016,FL03980,FGC: LIBERTY COUNTY,0,1,0,0,0,0,0,0
2016,FL03990,HP: LIBERTY COUNTY,0,1,0,0,0,0,0,0
2016,FL04000,MADISON,"15,808",1,0,0,0,0,0,0
2016,FL04001,MADISON,"2,939",1,0,0,0,0,0,0
2016,FL04006,"DOC, OIG: MADISON COUNTY",0,1,0,0,0,0,0,0
2016,FL04050,DAB&T: MADISON COUNTY,0,1,0,0,0,0,0,0
2016,FL04080,FGC: MADISON COUNTY,0,1,0,0,0,0,0,0
2016,FL04090,HP: MADISON COUNTY,0,1,0,0,0,0,0,0
2016,FL04100,MANATEE,"276,470",1,0,0,0,0,0,0
2016,FL04102,BRADENTON,"52,350",1,0,0,0,0,0,0
2016,FL04103,BRADENTON BEACH,"1,220",1,0,0,0,0,0,0
2016,FL04104,HOLMES BEACH,"4,107",1,0,0,0,0,0,0
2016,FL04105,LONGBOAT KEY,"7,129",1,0,0,0,0,0,0
2016,FL04106,PALMETTO,"13,040",1,0,0,0,0,0,0
2016,FL04109,"DOC, OIG: MANATEE COUNTY",0,1,0,0,0,0,0,0
2016,FL04150,DAB&T: MANATEE COUNTY,0,1,0,0,0,0,0,0
2016,FL04180,FGC: MANATEE COUNTY,0,1,0,0,0,0,0,0
2016,FL04190,HP: MANATEE COUNTY,0,1,0,0,0,0,0,0
2016,FL04200,MARION,"277,440",1,0,0,0,0,0,0
2016,FL04201,OCALA,"57,740",1,0,0,0,0,0,0
2016,FL04202,BELLEVIEW,"4,600",1,0,0,0,0,0,0
2016,FL04203,DUNNELLON,"1,762",1,0,0,0,0,0,0
2016,FL04209,"DOC, OIG: MARION COUNTY",0,1,0,0,0,0,0,0
2016,FL04250,DAB&T: MARION COUNTY,0,1,0,0,0,0,0,0
2016,FL04280,FGC: MARION COUNTY,0,1,0,0,0,0,0,0
2016,FL04290,HP: MARION COUNTY,0,1,0,0,0,0,0,0
2016,FL04300,MARTIN,"134,557",1,0,0,0,0,0,0
2016,FL04301,STUART,"16,199",1,0,0,0,0,0,0
2016,FL04302,JUPITER ISLAND,858,1,0,0,0,0,0,0
2016,FL04303,SEWALL'S POINT,"2,098",1,0,0,0,0,0,0
2016,FL04306,"DOC, OIG: MARTIN COUNTY",0,1,0,0,0,0,0,0
2016,FL04350,DAB&T: MARTIN COUNTY,0,1,0,0,0,0,0,0
2016,FL04380,FGC: MARTIN COUNTY,0,1,0,0,0,0,0,0
2016,FL04390,HP: MARTIN COUNTY,0,1,0,0,0,0,0,0
2016,FL04400,MONROE,"51,160",1,0,0,0,0,0,0
2016,FL04401,KEY WEST,"25,772",1,0,0,0,0,0,0
2016,FL04402,KEY COLONY BEACH,843,1,0,0,0,0,0,0
2016,FL04407,"DOC, OIG: MONROE COUNTY",0,1,0,0,0,0,0,0
2016,FL04450,DAB&T: MONROE COUNTY,0,1,0,0,0,0,0,0
2016,FL04480,FGC: MONROE COUNTY,0,1,0,0,0,0,0,0
2016,FL04490,HP: MONROE COUNTY,0,1,0,0,0,0,0,0
2016,FL04500,NASSAU,"64,810",1,0,0,0,0,0,0
2016,FL04501,FERNANDINA BEACH,"12,062",1,0,0,0,0,0,0
2016,FL04511,"DOC, OIG: NASSAU COUNTY",0,1,0,0,0,0,0,0
2016,FL04550,DAB&T: NASSAU COUNTY,0,1,0,0,0,0,0,0
2016,FL04580,FGC: NASSAU COUNTY,0,1,0,0,0,0,0,0
2016,FL04590,HP: NASSAU COUNTY,0,1,0,0,0,0,0,0
2016,FL04600,OKALOOSA,"134,208",1,0,0,0,0,0,0
2016,FL04601,CRESTVIEW,"23,251",1,0,0,0,0,0,0
2016,FL04602,FORT WALTON BEACH,"20,881",1,0,0,0,0,0,0
2016,FL04603,NICEVILLE,"14,407",1,0,0,0,0,0,0
2016,FL04604,VALPARAISO,"5,275",1,0,0,0,0,0,0
2016,FL04605,SHALIMAR,793,1,0,0,0,0,0,0
2016,FL04612,"DOC, OIG: OKALOOSA CNTY",0,1,0,0,0,0,0,0
2016,FL04650,DAB&T: OKALOOSA COUNTY,0,1,0,0,0,0,0,0
2016,FL04680,FGC: OKALOOSA COUNTY,0,1,0,0,0,0,0,0
2016,FL04690,HP: OKALOOSA COUNTY,0,1,0,0,0,0,0,0
2016,FL04700,OKEECHOBEE,"33,875",1,0,0,0,0,0,0
2016,FL04701,OKEECHOBEE,"5,592",1,0,0,0,0,0,0
2016,FL04704,"DOC, OIG: OKEECHOBEE CTY",0,1,0,0,0,0,0,0
2016,FL04750,DAB&T: OKEECHOBEE COUNTY,0,1,0,0,0,0,0,0
2016,FL04780,FGC: OKEECHOBEE COUNTY,0,1,0,0,0,0,0,0
2016,FL04790,HP: OKEECHOBEE COUNTY,0,1,0,0,0,0,0,0
2016,FL04800,ORANGE,"806,867",1,3,3,0,0,0,0
2016,FL04801,APOPKA,"46,572",1,0,0,0,0,0,0
2016,FL04802,MAITLAND,"16,643",1,0,0,0,0,0,0
2016,FL04803,OCOEE,"40,029",1,0,0,0,0,0,0
2016,FL04804,ORLANDO,"259,675",1,0,0,0,0,0,0
2016,FL04805,WINTER GARDEN,"38,454",1,0,0,0,0,0,0
2016,FL04806,WINTER PARK,"29,526",1,0,0,0,0,0,0
2016,FL04807,EATONVILLE,"2,263",1,0,0,0,0,0,0
2016,FL04808,OAKLAND,"2,751",1,0,0,0,0,0,0
2016,FL04809,WINDERMERE,"3,164",1,0,0,0,0,0,0
2016,FL04810,EDGEWOOD,"2,722",1,0,0,0,0,0,0
2016,FL04811,"DLE: ORANGE CO, ORLANDO",0,1,0,0,0,0,0,0
2016,FL04814,UNIVERSITY OF CENTRAL FL,0,1,0,0,0,0,0,0
2016,FL04829,"DOC, OIG: ORANGE COUNTY",0,1,0,0,0,0,0,0
2016,FL04850,DAB&T: ORANGE COUNTY,0,1,0,0,0,0,0,0
2016,FL04870,DEPT OF INS: ORANGE CNTY,0,1,0,0,0,0,0,0
2016,FL04880,FGC: ORANGE COUNTY,0,1,0,0,0,0,0,0
2016,FL04890,HP: ORANGE COUNTY,0,1,0,0,0,0,0,0
2016,FL04893,BELLE ISLE,"6,507",1,0,0,0,0,0,0
2016,FL04900,OSCEOLA,"199,919",1,1,1,0,0,0,0
2016,FL04901,ST. CLOUD,"42,113",1,0,0,0,0,0,0
2016,FL04902,KISSIMMEE,"66,623",1,0,0,0,0,0,0
2016,FL04905,"DOC, OIG: OSCEOLA COUNTY",0,1,0,0,0,0,0,0
2016,FL04950,DAB&T: OSCEOLA COUNTY,0,1,0,0,0,0,0,0
2016,FL04980,FGC: OSCEOLA COUNTY,0,1,0,0,0,0,0,0
2016,FL04990,HP: OSCEOLA COUNTY,0,1,0,0,0,0,0,0
2016,FL05000,PALM BEACH,"629,225",1,9,0,0,0,0,0
2016,FL05001,BELLE GLADE,"17,927",1,0,0,0,0,0,0
2016,FL05002,BOCA RATON,"90,496",1,0,0,0,0,0,0
2016,FL05003,BOYNTON BEACH,"71,801",1,0,0,0,0,0,0
2016,FL05004,DELRAY BEACH,"64,917",1,0,0,0,0,0,0
2016,FL05005,LAKE WORTH,"36,258",1,0,0,0,0,0,0
2016,FL05006,PALM BEACH,"8,706",1,0,0,0,0,0,0
2016,FL05007,RIVIERA BEACH,"33,446",1,0,0,0,0,0,0
2016,FL05008,WEST PALM BEACH,"103,028",1,0,0,0,0,0,0
2016,FL05009,ATLANTIS,"2,069",1,0,0,0,0,0,0
2016,FL05012,GREENACRES CITY,"38,957",1,0,0,0,0,0,0
2016,FL05013,GULF STREAM,821,1,0,0,0,0,0,0
2016,FL05015,HYPOLUXO,"2,673",1,0,0,0,0,0,0
2016,FL05016,JUNO BEACH,"3,307",1,0,0,0,0,0,0
2016,FL05017,JUPITER,"59,039",1,0,0,0,0,0,0
2016,FL05018,JUPITER INLET COLONY,426,1,0,0,0,0,0,0
2016,FL05019,LAKE PARK,"8,409",1,0,0,0,0,0,0
2016,FL05020,LANTANA,"10,926",1,0,0,0,0,0,0
2016,FL05021,MANALAPAN,435,1,0,0,0,0,0,0
2016,FL05022,MANGONIA PARK,"1,951",1,0,0,0,0,0,0
2016,FL05023,NORTH PALM BEACH,"12,428",1,0,0,0,0,0,0
2016,FL05024,OCEAN RIDGE,"1,853",1,0,0,0,0,0,0
2016,FL05025,PAHOKEE,"6,010",1,0,0,0,0,0,0
2016,FL05026,PALM BEACH GARDENS,"51,210",1,0,0,0,0,0,0
2016,FL05027,PALM SPRINGS,"21,011",1,0,0,0,0,0,0
2016,FL05028,ROYAL PALM BEACH,"36,846",1,0,0,0,0,0,0
2016,FL05029,SOUTH BAY,"4,991",1,0,0,0,0,0,0
2016,FL05030,SOUTH PALM BEACH,"1,145",1,0,0,0,0,0,0
2016,FL05031,TEQUESTA,"5,844",1,0,0,0,0,0,0
2016,FL05033,PALM BEACH SHORES,"1,188",1,0,0,0,0,0,0
2016,FL05037,FLORIDA ATLANTIC UNIVERS,0,1,0,0,0,0,0,0
2016,FL05038,HIGHLAND BEACH,"3,664",1,0,0,0,0,0,0
2016,FL05040,DEP DLE: PALM BEACH CNTY,0,1,0,0,0,0,0,0
2016,FL05042,PALM BEACH CNTY SCH DIST,0,1,0,0,0,0,0,0
2016,FL05050,LAKE CLARKE SHORES,"3,494",1,0,0,0,0,0,0
2016,FL05056,"DOC, OIG: PALM BEACH CTY",0,1,0,0,0,0,0,0
2016,FL05060,DAB&T: PALM BEACH COUNTY,0,1,0,0,0,0,0,0
2016,FL05070,DEPT OF INS:PALM BCH CTY,0,1,0,0,0,0,0,0
2016,FL05080,FGC: PALM BEACH COUNTY,0,1,0,0,0,0,0,0
2016,FL05090,HP: PALM BEACH COUNTY,0,1,0,0,0,0,0,0
2016,FL05092,HP: PALM BEACH C LANTANA,0,1,0,0,0,0,0,0
2016,FL05095,WELLINGTON,"61,069",1,0,0,0,0,0,0
2016,FL05100,PASCO,"443,215",1,0,0,0,0,0,0
2016,FL05101,DADE CITY,"6,624",1,0,0,0,0,0,0
2016,FL05102,NEW PORT RICHEY,"15,132",1,0,0,0,0,0,0
2016,FL05103,ZEPHYRHILLS,"14,178",1,0,0,0,0,0,0
2016,FL05104,PORT RICHEY,"2,694",1,0,0,0,0,0,0
2016,FL05107,"DOC, OIG: PASCO COUNTY",0,1,0,0,0,0,0,0
2016,FL05150,DAB&T: PASCO COUNTY,0,1,0,0,0,0,0,0
2016,FL05180,FGC: PASCO COUNTY,0,1,0,0,0,0,0,0
2016,FL05190,HP: PASCO COUNTY,0,1,0,0,0,0,0,0
2016,FL05200,PINELLAS,"280,069",1,0,0,0,0,0,0
2016,FL05201,BELLEAIR,"3,949",1,0,0,0,0,0,0
2016,FL05202,BELLEAIR BLUFFS,"2,070",1,0,0,0,0,0,0
